Suburb,Rooms,Type,Price,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt
Thornbury,2,u,371000,2,1,1,,1960
Thornbury,3,h,1570000,4,2,1,377,1920
Thornbury,2,u,486000,2,1,1,66,1960
Thornbury,3,t,1100000,3,2,2,,2011
Thornbury,2,h,1211000,2,1,0,97,1915
Thornbury,2,u,466000,2,1,1,,
Thornbury,3,h,1280000,3,1,1,130,1910
Thornbury,4,h,1478000,4,2,0,152,1900
Thornbury,3,h,1280000,3,2,2,,
Thornbury,3,h,1913000,3,2,2,212,1930
Thornbury,3,h,1272000,3,1,0,,1920
Thornbury,2,h,972000,2,1,0,,
Thornbury,4,h,928500,4,2,2,150,1960
Thornbury,2,u,432500,2,1,1,56,1965
Thornbury,1,u,330000,1,1,1,40,1970
Thornbury,3,h,1200000,3,2,2,,
Thornbury,2,u,510000,2,1,1,,
Thornbury,3,h,1370000,3,2,3,153,1930
Thornbury,1,u,303500,1,1,1,41,1970
Thornbury,3,h,1160000,3,2,2,149,2001
Thornbury,2,u,601000,2,1,1,,
Thornbury,3,h,1430000,3,2,2,,
Thornbury,3,h,1380000,3,2,1,128,1920
Thornbury,3,h,1200000,3,2,1,,
Toorak,3,h,1435000,3,1,0,135,1943
Toorak,4,h,5500000,4,3,2,374,2000
Toorak,1,u,546000,1,1,1,,
Toorak,3,h,1635000,3,1,2,,
Toorak,2,u,876000,2,1,1,,1935
Toorak,2,u,620000,2,1,1,,2008
Toorak,4,h,5500000,4,4,5,332,1923
Toorak,2,h,1300000,2,1,0,,
Toorak,3,h,1689000,3,1,0,118,1920
Toorak,2,u,517500,2,1,1,,
Toorak,3,u,1100000,3,2,1,126,1935
Toorak,1,u,430000,2,1,1,,1970
Toorak,2,u,701500,2,1,1,,1951
Toorak,2,u,925000,2,2,2,109,1970
Toorak,2,u,450000,2,1,1,62,1970
Toorak,1,u,349000,1,1,1,38,1958
Toorak,2,u,838000,2,1,1,,
Toorak,2,u,380000,2,1,1,,
Toorak,1,u,462800,1,1,1,,1970
Toorak,2,u,1450000,2,2,2,,
Toorak,4,h,4000000,3,2,2,,
Toorak,3,u,1635000,3,1,0,,
Toorak,3,t,2400000,3,3,2,,1998
Toorak,1,u,345000,1,1,1,,
Toorak,3,t,2650000,3,3,2,291,2000
Toorak,3,h,2820000,3,2,2,205,1967
Toorak,2,u,810000,2,2,2,94,1980
Toorak,3,h,2840000,3,2,4,228,2000
Toorak,3,t,2700000,3,2,2,220,2010
Toorak,1,u,515501,1,1,1,,1970
Toorak,1,u,611000,1,1,1,,
Toorak,4,h,4000000,4,4,4,60,
Toorak,1,u,405000,1,1,1,,
Toorak,3,h,6250000,3,3,2,342,2000
Toorak,4,h,4500000,4,3,2,367,1980
Toorak,4,h,2025000,4,2,2,,
Toorak,1,u,541000,1,1,1,57,1970
Toorak,3,t,1550000,3,2,2,214,2000
Toorak,3,u,2205000,4,2,2,185,2014
Toorak,2,u,1100000,3,2,2,,
Toorak,2,u,490000,2,1,1,,1970
Toorak,3,h,1300000,3,1,1,,
Toorak,3,t,2050000,3,2,2,,
Toorak,5,h,2170000,3,1,0,,
Toorak,3,u,950000,3,1,1,107,1960
Toorak,2,u,531000,2,1,1,,
Toorak,2,u,575000,2,1,1,,2008
Toorak,1,u,366000,1,1,1,35,1967
Toorak,4,h,2620000,4,2,2,286,1925
Toorak,3,h,1900000,3,2,1,139,1900
Toorak,2,t,1210000,2,2,2,,
Toorak,4,h,4000000,4,2,2,331,1963
Toorak,2,u,540000,2,1,1,,
Toorak,2,u,857000,2,0,0,,
Toorak,3,h,4200000,4,4,2,331,2005
Toorak,2,h,3260000,2,2,2,,
Toorak,2,h,1900000,2,2,0,,
Toorak,2,u,690000,2,1,1,83,1960
Toorak,2,t,2100000,2,2,3,,
Toorak,1,u,460000,1,1,1,7,
Toorak,2,u,1400000,2,2,2,,
Toorak,2,u,511000,2,1,2,68,1970
Toorak,2,u,645000,2,1,1,,
Toorak,3,t,910000,3,2,2,136,1980
Toorak,3,h,2250000,3,3,2,205,1930
Toorak,2,u,525000,2,1,1,82,1950
Toorak,3,h,3270000,3,2,1,215,1935
Toorak,2,u,866000,2,0,0,,
Toorak,3,h,1170000,3,1,1,,
Toorak,2,u,920000,2,1,1,,1930
Viewbank,4,h,910000,4,2,2,,
Viewbank,3,h,960000,4,2,2,183,1990
Viewbank,2,u,556000,2,1,1,,1995
Viewbank,4,h,1010000,4,3,2,163,1960
Viewbank,3,h,880000,3,2,4,167,1970
Viewbank,4,h,920250,4,2,2,,
Viewbank,4,h,1080000,4,1,2,,
Viewbank,3,h,770000,3,2,2,135,1970
Viewbank,4,h,730000,4,1,1,172,1960
Viewbank,3,h,820000,3,2,2,,
Viewbank,4,h,1102500,4,2,1,189,
Viewbank,4,h,1005000,4,2,1,183,1950
Viewbank,2,u,555000,2,1,2,90,1980
Viewbank,2,u,546000,2,1,1,100,1975
Viewbank,3,h,765000,3,1,2,138,1975
Viewbank,3,h,920000,3,2,2,143,1975
Viewbank,5,h,895000,5,3,2,,
Viewbank,3,h,775000,5,3,2,,
Viewbank,3,u,440000,3,1,1,,
Viewbank,4,h,1042500,4,2,2,,
Viewbank,5,h,1025000,5,3,2,233,1978
Viewbank,4,h,940000,4,3,2,,
Viewbank,4,h,895000,4,2,2,18,1980
Viewbank,3,h,820000,3,2,2,177,1960
Viewbank,3,h,870000,3,1,2,137,1960
Viewbank,4,h,1085000,4,3,2,,
Viewbank,3,h,915000,3,2,2,,
Viewbank,4,h,1050000,4,2,2,202,1977
Watsonia,3,h,660000,3,1,0,124,1970
Watsonia,3,h,581000,3,2,2,100,1970
Watsonia,3,h,1000000,3,2,2,,
Watsonia,3,h,785000,3,1,2,,
Watsonia,3,h,600000,3,1,1,129,1970
Watsonia,3,h,690000,3,2,1,129,2015
Watsonia,3,h,582000,3,1,0,90,1950
Watsonia,3,h,740000,3,1,1,104,1960
Watsonia,3,h,671000,3,2,2,163,2002
Watsonia,3,h,741000,3,1,1,103,1960
Watsonia,4,h,706000,4,1,2,,
Watsonia,3,h,725000,3,1,1,,
Watsonia,3,h,808000,3,2,2,260,
Watsonia,3,h,711000,3,1,2,,
Watsonia,3,u,537000,3,1,2,95,1960
Watsonia,3,h,1040000,3,2,1,131,1950
Watsonia,4,h,1171000,3,3,2,325,2010
Watsonia,2,h,662000,2,1,2,114,1960
Watsonia,3,h,800000,4,2,2,,2000
Watsonia,3,h,922000,3,1,2,153,1960
Watsonia,2,t,485000,2,1,1,,
Watsonia,3,h,860500,3,2,0,147,1960
Watsonia,3,h,702000,3,1,1,97,1970
Watsonia,3,h,627500,3,1,1,96,2000
Watsonia,3,h,632000,3,1,2,,
Watsonia,3,h,601000,3,1,1,,
Watsonia,3,u,549000,3,1,1,89,1980
Watsonia,2,u,342500,2,1,1,,
Watsonia,2,h,701000,4,1,2,98,1970
Watsonia,3,h,645000,3,1,1,111,1966
Watsonia,3,h,838000,3,1,2,,
West Melbourne,3,t,1010000,3,3,2,132,1940
West Melbourne,3,u,650000,3,2,1,,
West Melbourne,3,h,1260000,2,3,2,195,2000
West Melbourne,1,u,460000,1,1,1,52,2000
West Melbourne,3,h,2370000,3,3,2,280,1880
West Melbourne,2,t,800000,2,2,2,89,2006
West Melbourne,1,u,550000,1,1,1,207,1930
West Melbourne,3,u,660000,3,2,1,100,1998
West Melbourne,2,t,1055000,2,1,1,154,2009
West Melbourne,3,u,995000,3,1,1,153,1940
West Melbourne,3,t,1130000,3,2,2,,2002
West Melbourne,1,u,443000,1,1,1,58,1900
West Melbourne,3,t,1120000,3,3,1,122,2008
West Melbourne,1,u,482000,1,1,1,62,1930
West Melbourne,2,u,620000,2,1,1,83,2002
West Melbourne,4,h,2100000,4,1,0,,
West Melbourne,3,u,601000,2,1,1,81,1996
Williamstown,4,h,1325000,3,2,1,,
Williamstown,4,h,1400000,4,2,1,160,1950
Williamstown,3,h,1535000,3,1,1,186,1910
Williamstown,3,u,890000,3,1,3,111,1980
Williamstown,4,h,1400000,4,2,4,,
Williamstown,3,h,1800000,3,2,2,252,2006
Williamstown,2,h,1050000,2,1,4,148,
Williamstown,2,h,850000,2,1,1,,
Williamstown,4,h,2910000,4,3,0,196,1890
Williamstown,3,h,2910000,3,3,2,286,1990
Williamstown,4,h,2640000,4,2,2,,
Williamstown,3,h,1200000,3,2,2,174,1990
Williamstown,4,h,3130000,4,2,2,,1920
Williamstown,3,h,1460000,3,1,2,107,1970
Williamstown,1,u,310000,1,1,1,58,1968
Williamstown,3,h,1200000,3,2,2,200,1997
Williamstown,3,h,1560000,3,2,2,179,2005
Williamstown,3,h,1575000,3,2,3,215,1996
Williamstown,2,t,830000,2,1,1,110,1980
Williamstown,2,t,830000,2,1,0,,
Williamstown,4,h,1085000,3,1,2,,
Williamstown,4,h,1815000,4,3,2,287,
Williamstown,3,h,1470000,3,2,1,93,1970
Williamstown,4,h,2230000,3,2,2,212,1900
Williamstown,3,t,1460000,3,2,2,180,2010
Williamstown,5,h,1410000,5,2,2,260,
Williamstown,2,h,940000,2,1,0,,1986
Williamstown,4,h,1900000,4,3,2,287,
Williamstown,4,h,1330000,4,3,2,266,2003
Williamstown,3,h,1010000,3,2,2,185,
Williamstown,3,h,1010000,3,2,2,204,1995
Williamstown,2,u,450000,2,1,2,,
Williamstown,2,u,513500,2,1,1,72,1980
Williamstown,2,h,1000000,2,1,0,,
Williamstown,2,u,415000,2,1,1,,
Williamstown,3,h,906000,3,2,2,,
Williamstown,4,h,1805000,3,2,2,160,1930
Williamstown,4,h,1126000,4,1,1,150,1900
Williamstown,3,t,935000,3,2,1,194,2002
Williamstown,2,h,895000,2,2,1,,
Williamstown,2,u,375000,2,1,1,49,1970
Williamstown,3,h,1000000,3,1,2,,
Williamstown,2,h,769000,2,1,1,,
Williamstown,3,h,1270000,3,1,2,,
Williamstown,4,h,1172000,4,2,2,,
Williamstown,3,h,1360000,3,1,1,,1930
Williamstown,4,h,2050000,4,2,2,285,2011
Williamstown,3,h,975000,3,2,2,158,
Williamstown,3,h,1310000,3,2,1,139,1900
Williamstown,4,t,830000,4,1,2,,
Williamstown,2,u,491500,2,1,1,61,1970
Williamstown,2,u,547500,2,1,1,60,1980
Williamstown,3,t,965000,3,2,1,148,
Williamstown,3,h,1262000,3,2,2,,
Williamstown,3,h,1210000,3,1,0,85,1910
Williamstown,2,u,412000,2,1,1,65,1980
Williamstown,2,h,1337500,2,1,0,,
Williamstown,2,h,811000,2,1,2,,
Williamstown,4,h,1630000,4,2,2,197,2010
Williamstown,2,h,920000,2,1,1,,
Williamstown,3,h,960000,3,2,1,,1977
Williamstown,3,h,1482500,3,2,1,139,1910
Williamstown,4,h,1300000,4,2,2,250,1980
Williamstown,4,h,2255000,4,1,3,257,1880
Williamstown,4,h,1860000,4,2,0,242,
Williamstown,3,h,1710000,3,2,1,170,2016
Williamstown,4,h,2440000,4,3,3,278,2005
Williamstown,1,u,331000,1,1,1,,
Williamstown North,2,t,500000,2,1,1,,
Williamstown North,2,u,400000,2,1,1,,1970
Williamstown North,5,h,1410000,5,2,5,,
Williamstown North,1,u,285000,1,1,1,,
Williamstown North,2,u,460000,2,1,1,,1979
Williamstown North,4,h,881000,4,1,3,139,
Williamstown North,2,u,380000,2,1,1,64,1960
Williamstown North,4,h,1440000,4,3,4,297,
Williamstown North,2,u,367500,2,1,1,61,1970
Williamstown North,3,h,1225000,3,1,1,126,1920
Windsor,2,u,580000,2,2,1,78,2012
Windsor,3,h,1850000,3,1,2,,
Windsor,3,u,825000,3,1,1,,
Windsor,3,h,2302000,3,1,4,144,1895
Windsor,2,h,1045000,2,1,2,,1993
Windsor,4,h,2050000,4,2,1,,
Windsor,2,u,611000,2,1,1,75,1940
Windsor,2,u,600000,2,1,1,,
Windsor,2,u,800000,2,1,1,92,1930
Windsor,1,u,275000,1,1,1,44,1970
Windsor,2,h,1325000,2,1,0,,
Windsor,3,h,1540000,3,2,1,147,2000
Windsor,3,h,1370000,3,1,2,112,1900
Windsor,1,u,372000,1,1,1,,1970
Windsor,1,u,412500,1,1,1,,
Windsor,1,u,452000,1,1,1,46,1974
Windsor,2,u,450000,2,1,1,,
Windsor,1,u,300000,1,1,1,,2010
Windsor,2,u,520000,2,1,1,,
Windsor,2,u,650000,2,2,1,,
Windsor,1,u,501000,1,1,1,51,2005
Windsor,2,u,380000,2,1,1,71,1970
Windsor,2,h,1177000,2,2,2,122,2000
Windsor,4,h,1605000,4,1,1,,
Windsor,2,u,600000,2,1,1,83,1970
Windsor,2,h,1500000,2,1,2,96,1928
Windsor,3,u,830000,3,2,2,112,2000
Windsor,2,u,1200000,2,2,1,111,2007
Windsor,1,u,300000,1,1,1,,
Windsor,1,u,400000,1,1,1,,
Windsor,2,u,623000,2,1,1,,1963
Windsor,2,u,600000,2,1,1,96,1970
Windsor,2,h,1325000,2,1,0,,
Windsor,2,u,518000,2,1,1,,
Windsor,3,h,2368000,3,2,1,,1970
Windsor,2,h,1350000,2,1,2,,
Windsor,2,u,650000,2,1,1,,2014
Windsor,3,h,1200000,3,1,1,,
Windsor,3,h,1320000,3,1,0,,
Windsor,2,u,580000,2,1,1,,1970
Windsor,2,u,555000,2,1,1,,1990
Windsor,2,u,474000,2,1,1,66,1985
Windsor,2,h,1350000,2,1,1,101,1900
Windsor,3,h,1910000,3,3,1,89,1890
Yallambie,4,h,700000,4,1,1,,
Yallambie,4,h,915000,4,3,1,237,1990
Yallambie,3,h,810000,3,2,2,173,1975
Yallambie,3,h,753000,3,2,1,154,1975
Yallambie,3,h,602500,3,2,2,140,1970
Yallambie,3,h,742000,3,1,1,117,1978
Yallambie,4,h,953000,4,2,2,150,1997
Yallambie,4,h,840000,4,2,2,,1970
Yallambie,3,h,650000,3,1,1,129,1970
Yallambie,4,h,793000,4,2,1,,
Yallambie,3,h,731000,3,2,2,156,1991
Yallambie,3,h,710000,3,1,1,115,1960
Yallambie,3,h,720000,4,2,4,,
Yallambie,3,h,720000,3,2,2,,1978
Yallambie,3,h,936000,3,2,2,232,1994
Yallambie,3,h,800000,3,2,2,,
Yallambie,3,h,721000,3,1,1,122,1978
Yarraville,3,h,1000000,3,2,1,147,1940
Yarraville,2,h,890000,3,1,2,103,1950
Yarraville,2,h,760000,2,1,1,,
Yarraville,3,h,1165000,3,1,0,105,1910
Yarraville,4,h,1550000,4,2,2,233,2010
Yarraville,3,h,770000,3,1,2,139,1960
Yarraville,3,h,871000,3,2,2,100,1965
Yarraville,3,h,780000,3,2,2,120,2004
Yarraville,2,t,650000,2,1,1,2,1980
Yarraville,3,h,770000,2,1,1,82,1890
Yarraville,2,h,890000,2,1,0,,1920
Yarraville,3,h,960000,3,1,1,,
Yarraville,4,h,1235000,4,2,2,206,2011
Yarraville,3,t,670000,3,2,2,,
Yarraville,2,h,960000,2,2,1,,
Yarraville,2,h,1000000,2,1,1,105,1910
Yarraville,2,h,710000,2,1,0,,
Yarraville,3,h,1320000,3,2,2,171,1920
Yarraville,3,h,1100000,3,2,0,129,1910
Yarraville,2,u,782000,2,1,1,92,2013
Yarraville,3,h,931000,3,1,1,,
Yarraville,3,h,910000,3,3,2,109,2013
Yarraville,2,h,796000,2,1,1,,
Yarraville,2,h,856000,2,1,1,100,1880
Yarraville,3,h,670000,3,1,1,120,1960
Yarraville,4,h,706000,2,1,0,93,1900
Yarraville,3,h,1050000,2,2,1,132,1960
Yarraville,2,u,410000,2,0,0,,
Yarraville,4,h,1320000,4,2,1,171,1915
Yarraville,3,h,1414000,3,2,2,,1900
Yarraville,5,h,1815000,5,2,2,172,1890
Yarraville,2,h,630000,2,1,1,79,2003
Yarraville,4,h,1870000,4,1,3,167,1968
Yarraville,4,h,1785000,4,2,2,,
Yarraville,2,u,330000,2,1,1,,1970
Yarraville,3,h,1930000,3,1,4,129,1920
Yarraville,3,h,1035000,3,1,2,,
Yarraville,1,u,510000,1,1,2,83,2004
Yarraville,2,u,381000,2,1,1,65,1960
Yarraville,3,t,1040000,2,2,0,152,2016
Yarraville,3,h,1419000,3,1,2,,1920
Yarraville,3,h,1050000,3,1,2,,1940
Yarraville,1,h,470000,1,1,2,83,2004
Yarraville,3,h,850000,3,1,1,,
Yarraville,2,u,501344,2,1,1,72,1950
Yarraville,3,h,796000,3,1,1,120,1960
Yarraville,3,h,1217500,3,3,1,,2016
Yarraville,2,h,610000,2,0,0,,
Yarraville,3,h,1055000,3,1,3,116,1940
Yarraville,3,t,620000,3,3,1,141,2014
Yarraville,4,h,660000,4,1,2,,1910
Yarraville,3,h,681000,2,1,1,,
Yarraville,1,u,345000,1,1,1,47,1970
Yarraville,3,h,950000,3,1,2,84,1880
Yarraville,3,h,955000,3,1,1,,
Yarraville,2,h,822000,2,1,3,,
Yarraville,2,h,760000,3,1,1,,
Yarraville,4,h,1200000,4,2,2,157,1900
Yarraville,3,h,1005000,3,1,1,115,1960
Yarraville,3,h,600000,4,1,1,,
Yarraville,1,u,381000,1,1,1,,
Yarraville,4,h,1150000,4,2,2,,
Yarraville,3,h,1020000,3,1,1,,
Yarraville,3,h,1250000,3,2,1,,
Yarraville,4,h,1340000,4,2,0,175,1900
Yarraville,3,h,865000,3,1,1,87,1930
Yarraville,3,h,781500,2,1,2,132,1950
Yarraville,4,h,1401000,4,1,1,133,1910
Yarraville,2,h,630000,2,2,2,121,2000
Yarraville,5,h,1137500,2,3,4,244,1950
Yarraville,4,h,925000,4,1,1,,
Yarraville,3,h,745000,2,1,1,,
Yarraville,4,h,1158000,4,1,3,96,1910
Yarraville,3,h,867000,3,1,1,,
Yarraville,3,h,955000,3,2,2,173,2006
Yarraville,3,h,1081000,3,1,1,104,1940
Yarraville,3,h,725000,3,1,5,128,1940
Yarraville,2,h,767000,2,1,0,80,1920
Yarraville,2,h,951000,2,1,3,,
Yarraville,4,h,1028000,4,2,2,,
Yarraville,2,h,740000,2,1,0,,
Yarraville,3,h,1450000,3,2,2,211,2016
Yarraville,3,h,1430000,3,3,2,172,1940
Yarraville,3,h,1275000,3,1,2,128,1910
Yarraville,4,h,1606000,4,2,3,178,1890
Yarraville,4,h,970000,3,1,2,,1960
Yarraville,2,h,780000,2,1,1,114,1950
Yarraville,3,h,670000,3,1,1,119,1950
Yarraville,3,h,908000,3,2,0,,1900
Yarraville,3,h,1380000,3,2,2,144,1910
Yarraville,3,h,966000,3,2,2,,1970
Yarraville,2,u,480500,2,1,1,65,1970
Yarraville,4,h,1520000,4,2,0,160,1910
Yarraville,3,h,845000,3,1,2,,
Yarraville,5,h,1287000,5,2,2,213,1930
Yarraville,3,h,980000,3,1,2,,
Yarraville,3,t,800000,3,2,1,150,2007
Yarraville,3,h,1460000,3,1,2,119,1900
Yarraville,3,h,840000,4,1,1,127,1970
Yarraville,3,h,900500,2,1,1,100,1970
Yarraville,2,h,850000,2,1,1,,
Yarraville,3,h,940000,3,2,2,146,2007
Aberfeldie,1,u,380000,1,1,1,39,1990
Aberfeldie,4,h,1646000,4,3,2,157,1950
Aberfeldie,2,u,442000,2,1,1,,
Aberfeldie,2,u,470000,2,1,1,71,2000
Aberfeldie,3,h,760000,3,1,1,,1940
Aberfeldie,4,h,1346000,2,2,2,204,1995
Aberfeldie,2,h,1300000,3,1,5,,
Aberfeldie,3,t,935000,3,2,2,149,2005
Aberfeldie,4,h,3900000,4,4,4,375,2010
Aberfeldie,3,u,1160000,3,2,1,,2007
Aberfeldie,4,h,1150000,4,2,2,35,2010
Aberfeldie,1,h,1720000,3,2,1,136,1965
Aberfeldie,2,h,1705000,2,1,2,131,1980
Aberfeldie,3,h,1190000,3,1,1,115,1950
Aberfeldie,2,u,380000,2,1,1,,1970
Aberfeldie,2,h,840000,2,1,1,,
Aberfeldie,5,h,1740000,3,3,2,247,1925
Aberfeldie,3,h,1860000,3,2,2,,
Aberfeldie,3,h,1195000,3,2,2,,
Aberfeldie,4,h,1200000,4,2,2,35,2010
Aberfeldie,3,u,726000,3,1,1,111,1996
Aberfeldie,4,h,1325000,4,2,2,,
Aberfeldie,3,t,1300000,3,3,1,205,2016
Aberfeldie,2,u,373000,2,1,1,,
Aberfeldie,2,h,670000,2,1,2,103,1990
Aberfeldie,5,h,2400000,3,2,2,,
Aberfeldie,4,h,1350000,3,2,2,180,1960
Bellfield,3,h,773000,3,1,2,93,1955
Bellfield,3,h,885000,3,1,1,,
Bellfield,3,h,770000,3,1,4,,1960
Bellfield,2,h,855000,2,1,0,,
Bellfield,3,h,645000,3,1,2,109,1950
Bellfield,3,h,720000,3,2,1,145,2012
Bellfield,3,h,625000,3,1,2,93,1950
Bellfield,3,u,828000,3,1,0,,
Bellfield,3,u,676000,3,1,0,,
Brunswick East,3,h,1310000,3,1,2,144,1950
Brunswick East,4,h,856000,4,2,2,151,1997
Brunswick East,2,h,580000,2,1,1,65,1975
Brunswick East,2,u,675000,2,2,1,,
Brunswick East,3,h,1350000,3,1,2,,
Brunswick East,3,t,940000,3,1,2,116,1995
Brunswick East,3,h,930000,3,2,2,,
Brunswick East,3,h,1495000,3,1,1,130,1920
Brunswick East,4,h,1550000,4,2,2,191,1940
Brunswick East,4,h,1815000,4,1,1,204,1890
Brunswick East,4,h,1625000,4,2,2,145,1890
Brunswick East,3,t,899000,3,2,1,124,2007
Brunswick East,2,u,435000,2,1,1,55,2012
Brunswick East,2,u,570000,2,2,1,,
Brunswick East,4,h,1900000,4,2,1,,
Brunswick East,2,h,1080000,2,1,0,101,1890
Brunswick East,4,h,1280000,4,2,0,,
Brunswick East,2,u,656000,2,1,1,79,1960
Brunswick East,2,u,570000,2,1,2,,2012
Brunswick East,4,h,1290000,4,2,2,,
Brunswick East,3,h,1170000,3,2,0,,1998
Brunswick East,1,u,370000,1,1,1,,
Brunswick East,2,u,510000,2,1,1,,
Brunswick East,3,h,1574000,3,3,2,207,2007
Brunswick East,2,u,665000,2,1,1,96,1940
Brunswick East,2,u,590000,2,2,1,71,2014
Brunswick East,2,h,1024000,2,1,1,,
Brunswick East,3,h,1125000,3,1,2,,
Brunswick East,2,u,390000,2,1,1,,1970
Brunswick East,3,t,800000,3,3,2,,
Brunswick East,3,h,1679000,3,2,0,118,1920
Brunswick East,3,t,1050000,3,3,2,151,1998
Brunswick East,2,h,957000,2,1,1,,
Brunswick East,3,h,825000,3,1,1,116,1920
Brunswick East,3,h,998000,3,1,2,118,2000
Brunswick East,3,t,1010000,3,2,1,133,2014
Brunswick East,3,h,910000,2,1,1,,1900
Brunswick East,3,h,1050000,3,1,1,122,1900
Brunswick East,2,u,445000,2,1,1,,
Brunswick East,2,h,970000,1,1,1,,
Brunswick East,3,h,1600000,3,1,2,113,1920
Brunswick East,3,h,1325000,3,2,2,135,1940
Brunswick East,2,u,480000,2,2,1,,
Brunswick East,2,u,400000,2,1,1,,
Brunswick East,3,u,570000,2,1,1,,
Brunswick East,2,t,771000,2,2,2,,
Brunswick East,3,h,1335000,3,1,2,113,1930
Brunswick East,2,u,420000,2,1,1,,
Brunswick East,3,t,805000,2,1,1,114,2003
Brunswick East,3,t,892000,3,2,1,,1995
Burnley,2,h,1005000,2,1,0,,
Burnley,2,h,1231010,2,1,2,119,1910
Burnley,2,h,881000,2,1,1,94,1900
Burnley,2,h,1202500,2,1,1,77,1900
Burnley,3,h,1435000,3,1,0,102,1890
Campbellfield,3,h,368000,3,1,2,,
Campbellfield,3,h,455000,3,1,1,,
Carlton,3,u,735000,3,1,2,,
Carlton,2,h,1460000,2,1,0,,
Carlton,3,u,860000,2,2,1,109,1994
Carlton,3,h,1662000,3,1,0,,
Carlton,3,h,1590000,2,2,2,106,1900
Carlton,2,u,610250,2,1,1,72,1994
Carlton,2,h,720000,2,1,1,71,1890
Carlton,2,h,840000,2,1,0,81,1900
Carlton,2,u,795000,2,2,1,,
Carlton,2,u,705000,2,1,1,70,2000
Carlton,1,u,435000,1,1,1,,
Carlton,4,h,1630100,4,2,0,195,1890
Carlton,2,u,480000,2,1,1,,2012
Carlton,4,h,1600000,4,2,1,,
Carlton,2,u,500000,2,2,1,65,2010
Carlton,3,h,920000,3,1,0,,
Carlton,3,h,1600000,2,3,1,192,
Carlton,2,h,1010000,2,1,0,60,1880
Carlton,3,u,875000,3,1,1,,
Carlton,2,h,1170000,2,1,1,81,1890
Carlton,4,h,1260000,4,1,2,,
Carlton,2,u,600000,2,2,1,67,2013
Carlton,1,u,310000,1,1,1,,
Carlton,3,h,1550000,2,3,1,192,
Carlton,4,h,2033000,2,2,2,,
Carlton,3,u,1110000,3,2,1,,
Carlton,4,h,2705000,4,2,2,,
Carlton,4,h,1616000,4,1,0,139,1890
Carlton,2,u,585000,2,1,1,,
Carlton,4,h,1162000,4,1,0,,
Carlton,2,u,589000,2,1,1,63,1999
Carlton,4,h,2345000,4,1,1,,
Carlton,2,h,1117000,2,1,0,92,1890
Carlton,2,u,600000,2,1,1,,
Carlton,2,h,957000,2,1,1,,
East Melbourne,2,h,4525000,2,2,1,279,
East Melbourne,3,h,3520000,2,2,3,,
East Melbourne,2,u,740000,2,0,0,,
East Melbourne,1,u,1015000,1,1,1,,
East Melbourne,2,u,1400000,2,2,1,,
East Melbourne,2,u,1935000,2,2,2,150,2010
East Melbourne,4,h,1475000,2,1,1,,
East Melbourne,2,u,700000,2,2,1,65,1970
East Melbourne,1,u,565000,1,1,0,,
East Melbourne,2,u,900000,2,1,1,,
East Melbourne,1,u,630000,1,1,1,,
East Melbourne,1,u,750000,2,1,0,46,1930
East Melbourne,2,u,872000,0,0,0,,
East Melbourne,2,u,765000,2,1,1,,
Essendon West,3,h,810000,3,1,2,,
Essendon West,4,h,1422000,4,2,2,335,2013
Essendon West,3,h,1245000,3,1,1,,
Essendon West,2,h,1430000,2,1,1,,
Essendon West,4,h,1345000,4,2,2,201,1950
Essendon West,3,t,800000,3,3,2,,2013
Essendon West,3,h,787500,3,1,1,105,1940
Essendon West,3,h,685000,3,1,2,,
Essendon West,4,t,652500,4,2,1,160,1995
Essendon West,5,h,1300000,5,2,2,184,1950
Essendon West,3,h,925000,3,2,2,,
Essendon West,3,t,730000,3,2,2,118,2015
Essendon West,2,u,520000,3,1,2,,1998
Essendon West,7,h,1300000,5,2,2,316,1970
Essendon West,3,h,810000,3,1,2,,
Essendon West,3,t,970000,3,2,2,223,2011
Essendon West,3,h,1110000,3,2,2,,1968
Essendon West,3,h,1115000,3,1,1,192,1950
Essendon West,3,h,820000,3,1,2,,
Fawkner,3,h,670000,3,1,3,136,
Fawkner,3,h,645000,3,1,4,,
Fawkner,3,h,687000,3,1,0,,
Fawkner,2,u,333000,2,1,1,79,1970
Fawkner,3,t,455000,3,2,1,138,2010
Fawkner,2,h,378000,2,1,1,100,1990
Fawkner,3,h,585000,0,1,1,103,1960
Fawkner,3,h,662000,4,2,2,,
Fawkner,3,h,615000,3,1,2,112,1950
Fawkner,3,h,650000,3,1,1,,1961
Fawkner,3,h,665000,3,1,1,,
Fawkner,3,h,640000,3,1,4,,
Fawkner,3,h,526000,3,1,1,101,1960
Fawkner,3,h,540000,3,1,1,94,1960
Fawkner,4,h,540000,4,2,3,164,1990
Fawkner,3,h,625000,3,1,2,88,1960
Fawkner,3,h,681000,3,2,4,153,1970
Fawkner,3,h,690000,3,2,2,,
Fawkner,3,h,640000,3,1,2,97,1950
Fawkner,3,h,660000,3,1,2,,1970
Fawkner,3,h,783000,3,2,1,115,1940
Fawkner,4,h,635000,4,2,2,116,1950
Fawkner,3,t,553500,3,2,1,,
Fawkner,2,h,619000,2,1,2,114,1970
Fawkner,3,t,460000,3,1,1,112,1970
Fawkner,4,h,570500,4,2,1,,
Fawkner,1,u,288000,1,1,1,,1960
Fawkner,4,h,615000,4,2,3,,1977
Fawkner,3,h,751000,9,6,2,103,1960
